"frozenset([8, 12, 6, 7])",1,13,4,100
"frozenset([8, 10, 3, 5])",2,13,4,100
"frozenset([0, 11, 3, 1])",1,13,4,100
"frozenset([1, 2, 11, 7])",1,13,4,100
"frozenset([11, 12, 3, 4])",2,13,4,100
"frozenset([1, 10, 4, 7])",1,13,4,100
"frozenset([1, 10, 5, 7])",1,13,4,100
"frozenset([2, 12, 6, 7])",2,13,4,100
"frozenset([8, 10, 3, 12])",2,13,4,100
"frozenset([8, 1, 4, 7])",2,13,4,100
"frozenset([8, 11, 4, 6])",3,13,4,100
"frozenset([0, 1, 3, 6])",1,13,4,100
"frozenset([0, 12, 6, 7])",1,13,4,100
"frozenset([2, 3, 12, 6])",1,13,4,100
"frozenset([9, 10, 7, 1])",2,13,4,100
"frozenset([9, 3, 12, 4])",1,13,4,100
"frozenset([8, 11, 12, 6])",1,13,4,100
"frozenset([8, 1, 10, 4])",4,13,4,100
"frozenset([2, 3, 10, 5])",1,13,4,100
"frozenset([8, 1, 2, 0])",2,13,4,100
"frozenset([8, 0, 3, 6])",3,13,4,100
"frozenset([0, 11, 12, 7])",1,13,4,100
"frozenset([0, 10, 5, 7])",4,13,4,100
"frozenset([1, 11, 12, 7])",2,13,4,100
"frozenset([0, 1, 4, 7])",1,13,4,100
"frozenset([0, 12, 5, 7])",3,13,4,100
"frozenset([9, 2, 12, 7])",3,13,4,100
"frozenset([0, 12, 5, 6])",2,13,4,100
"frozenset([9, 11, 12, 5])",2,13,4,100
"frozenset([8, 1, 11, 5])",1,13,4,100
"frozenset([2, 3, 10, 6])",3,13,4,100
"frozenset([2, 12, 5, 7])",1,13,4,100
"frozenset([12, 10, 4, 5])",1,13,4,100
"frozenset([3, 12, 5, 6])",3,13,4,100
"frozenset([2, 11, 12, 7])",2,13,4,100
"frozenset([9, 11, 4, 1])",2,13,4,100
"frozenset([11, 4, 5, 7])",1,13,4,100
"frozenset([2, 11, 12, 5])",2,13,4,100
"frozenset([0, 8, 10, 7])",1,13,4,100
"frozenset([9, 2, 10, 1])",2,13,4,100
"frozenset([9, 10, 3, 6])",3,13,4,100
"frozenset([8, 1, 4, 6])",2,13,4,100
"frozenset([8, 2, 3, 4])",4,13,4,100
"frozenset([9, 2, 10, 7])",1,13,4,100
"frozenset([8, 10, 12, 6])",2,13,4,100
"frozenset([9, 10, 6, 1])",3,13,4,100
"frozenset([9, 2, 3, 10])",3,13,4,100
"frozenset([1, 2, 3, 7])",1,13,4,100
"frozenset([9, 10, 6, 7])",1,13,4,100
"frozenset([0, 10, 3, 4])",1,13,4,100
"frozenset([0, 1, 12, 7])",2,13,4,100
"frozenset([8, 9, 4, 6])",1,13,4,100
"frozenset([10, 4, 2, 5])",1,13,4,100
"frozenset([0, 1, 11, 6])",5,13,4,100
"frozenset([0, 3, 2, 11])",3,13,4,100
"frozenset([7, 9, 3, 1])",1,13,4,100
"frozenset([8, 11, 3, 6])",1,13,4,100
"frozenset([9, 2, 6, 7])",1,13,4,100
"frozenset([1, 2, 4, 12])",1,13,4,100
"frozenset([0, 1, 2, 11])",1,13,4,100
"frozenset([0, 11, 3, 6])",2,13,4,100
"frozenset([1, 10, 11, 4])",3,13,4,100
"frozenset([8, 0, 4, 5])",3,13,4,100
"frozenset([8, 1, 12, 7])",1,13,4,100
"frozenset([10, 11, 4, 7])",4,13,4,100
"frozenset([10, 11, 4, 6])",1,13,4,100
"frozenset([1, 4, 12, 9])",1,13,4,100
"frozenset([3, 4, 5, 7])",1,13,4,100
"frozenset([8, 4, 12, 1])",1,13,4,100
"frozenset([8, 10, 3, 7])",2,13,4,100
"frozenset([8, 1, 11, 7])",2,13,4,100
"frozenset([0, 10, 4, 6])",2,13,4,100
"frozenset([8, 9, 2, 0])",1,13,4,100
"frozenset([0, 10, 5, 6])",4,13,4,100
"frozenset([11, 3, 4, 5])",1,13,4,100
"frozenset([8, 9, 12, 5])",2,13,4,100
"frozenset([1, 12, 5, 9])",3,13,4,100
"frozenset([10, 3, 4, 7])",1,13,4,100
"frozenset([0, 2, 4, 10])",1,13,4,100
"frozenset([9, 2, 4, 6])",2,13,4,100
"frozenset([0, 1, 12, 6])",1,13,4,100
"frozenset([8, 0, 2, 4])",3,13,4,100
"frozenset([2, 3, 6, 7])",2,13,4,100
"frozenset([8, 9, 11, 5])",3,13,4,100
"frozenset([10, 11, 2, 6])",2,13,4,100
"frozenset([9, 2, 11, 4])",2,13,4,100
"frozenset([9, 10, 4, 5])",3,13,4,100
"frozenset([8, 9, 5, 7])",2,13,4,100
"frozenset([1, 12, 5, 7])",2,13,4,100
"frozenset([8, 2, 11, 5])",2,13,4,100
"frozenset([9, 11, 4, 6])",1,13,4,100
"frozenset([0, 2, 11, 12])",1,13,4,100
"frozenset([1, 3, 12, 5])",3,13,4,100
"frozenset([3, 9, 10, 11])",1,13,4,100
"frozenset([3, 12, 5, 7])",1,13,4,100
"frozenset([8, 11, 5, 6])",3,13,4,100
"frozenset([0, 1, 10, 6])",1,13,4,100
"frozenset([8, 10, 3, 6])",1,13,4,100
"frozenset([1, 2, 11, 5])",2,13,4,100
"frozenset([0, 9, 5, 1])",1,13,4,100
"frozenset([0, 9, 4, 8])",1,13,4,100
"frozenset([8, 9, 3, 6])",2,13,4,100
"frozenset([10, 12, 5, 6])",1,13,4,100
"frozenset([8, 0, 11, 7])",1,13,4,100
"frozenset([9, 10, 11, 7])",2,13,4,100
"frozenset([0, 9, 10, 7])",1,13,4,100
"frozenset([0, 2, 3, 6])",4,13,4,100
"frozenset([9, 2, 11, 7])",1,13,4,100
"frozenset([0, 1, 10, 9])",2,13,4,100
"frozenset([4, 11, 12, 6])",1,13,4,100
"frozenset([1, 2, 3, 12])",1,13,4,100
"frozenset([9, 2, 11, 1])",1,13,4,100
"frozenset([0, 1, 11, 7])",2,13,4,100
"frozenset([10, 12, 2, 6])",2,13,4,100
"frozenset([0, 9, 3, 6])",1,13,4,100
"frozenset([0, 10, 11, 7])",3,13,4,100
"frozenset([8, 1, 10, 5])",2,13,4,100
"frozenset([2, 11, 6, 7])",4,13,4,100
"frozenset([11, 1, 3, 7])",2,13,4,100
"frozenset([0, 9, 6, 1])",2,13,4,100
"frozenset([11, 1, 3, 6])",5,13,4,100
"frozenset([8, 0, 12, 6])",3,13,4,100
"frozenset([1, 10, 12, 7])",1,13,4,100
"frozenset([0, 8, 2, 11])",1,13,4,100
"frozenset([9, 7, 5, 1])",1,13,4,100
"frozenset([12, 3, 4, 5])",1,13,4,100
"frozenset([9, 3, 4, 1])",1,13,4,100
"frozenset([1, 10, 3, 4])",1,13,4,100
"frozenset([8, 9, 11, 7])",1,13,4,100
"frozenset([3, 1, 10, 11])",1,13,4,100
"frozenset([0, 1, 10, 3])",2,13,4,100
"frozenset([1, 2, 3, 4])",1,13,4,100
"frozenset([0, 8, 2, 7])",2,13,4,100
"frozenset([1, 10, 3, 7])",1,13,4,100
"frozenset([1, 4, 6, 7])",1,13,4,100
"frozenset([0, 10, 4, 5])",1,13,4,100
"frozenset([0, 1, 10, 11])",1,13,4,100
"frozenset([9, 11, 4, 7])",2,13,4,100
"frozenset([0, 9, 12, 7])",3,13,4,100
"frozenset([0, 3, 4, 6])",1,13,4,100
"frozenset([0, 2, 12, 5])",2,13,4,100
"frozenset([1, 2, 4, 7])",2,13,4,100
"frozenset([8, 2, 11, 7])",1,13,4,100
"frozenset([0, 1, 10, 7])",2,13,4,100
"frozenset([8, 12, 4, 0])",1,13,4,100
"frozenset([1, 5, 6, 9])",3,13,4,100
"frozenset([9, 2, 3, 5])",2,13,4,100
"frozenset([2, 11, 4, 7])",4,13,4,100
"frozenset([9, 5, 6, 7])",2,13,4,100
"frozenset([0, 9, 12, 5])",2,13,4,100
"frozenset([0, 8, 10, 3])",1,13,4,100
"frozenset([8, 9, 2, 12])",1,13,4,100
"frozenset([1, 10, 5, 6])",1,13,4,100
"frozenset([0, 9, 3, 4])",2,13,4,100
"frozenset([0, 8, 3, 5])",3,13,4,100
"frozenset([1, 10, 2, 5])",1,13,4,100
"frozenset([2, 12, 10, 5])",5,13,4,100
"frozenset([2, 3, 5, 7])",4,13,4,100
"frozenset([8, 3, 12, 7])",1,13,4,100
"frozenset([0, 9, 3, 7])",2,13,4,100
"frozenset([8, 3, 4, 5])",1,13,4,100
"frozenset([8, 1, 2, 12])",3,13,4,100
"frozenset([8, 2, 12, 6])",1,13,4,100
"frozenset([0, 9, 2, 6])",1,13,4,100
"frozenset([9, 10, 4, 6])",1,13,4,100
"frozenset([1, 10, 12, 2])",1,13,4,100
"frozenset([0, 11, 6, 7])",3,13,4,100
"frozenset([0, 3, 11, 7])",1,13,4,100
"frozenset([4, 3, 12, 7])",1,13,4,100
"frozenset([0, 2, 5, 6])",1,13,4,100
"frozenset([9, 2, 3, 6])",1,13,4,100
"frozenset([8, 9, 10, 6])",3,13,4,100
"frozenset([8, 1, 11, 12])",2,13,4,100
"frozenset([0, 2, 4, 5])",1,13,4,100
"frozenset([0, 9, 5, 6])",3,13,4,100
"frozenset([8, 9, 10, 4])",3,13,4,100
"frozenset([2, 11, 5, 6])",1,13,4,100
"frozenset([8, 10, 11, 5])",2,13,4,100
"frozenset([3, 1, 11, 5])",1,13,4,100
"frozenset([0, 9, 2, 5])",1,13,4,100
"frozenset([8, 10, 4, 5])",2,13,4,100
"frozenset([8, 9, 4, 5])",2,13,4,100
"frozenset([8, 10, 11, 4])",1,13,4,100
"frozenset([0, 9, 2, 4])",1,13,4,100
"frozenset([10, 3, 6, 7])",2,13,4,100
"frozenset([10, 11, 2, 5])",2,13,4,100
"frozenset([0, 8, 10, 4])",5,13,4,100
"frozenset([0, 10, 3, 6])",1,13,4,100
"frozenset([8, 9, 4, 12])",1,13,4,100
"frozenset([0, 9, 10, 5])",7,13,4,100
"frozenset([9, 2, 4, 5])",1,13,4,100
"frozenset([2, 3, 10, 7])",1,13,4,100
"frozenset([8, 1, 11, 4])",1,13,4,100
"frozenset([0, 3, 4, 7])",3,13,4,100
"frozenset([1, 12, 6, 9])",3,13,4,100
"frozenset([8, 9, 10, 2])",2,13,4,100
"frozenset([0, 2, 4, 6])",1,13,4,100
"frozenset([9, 4, 5, 6])",2,13,4,100
"frozenset([9, 12, 5, 6])",1,13,4,100
"frozenset([8, 1, 4, 0])",2,13,4,100
"frozenset([0, 1, 10, 5])",1,13,4,100
"frozenset([3, 4, 5, 6])",1,13,4,100
"frozenset([8, 12, 4, 6])",2,13,4,100
"frozenset([0, 2, 6, 7])",1,13,4,100
"frozenset([2, 4, 5, 7])",1,13,4,100
"frozenset([0, 1, 11, 4])",1,13,4,100
"frozenset([8, 2, 11, 12])",3,13,4,100
"frozenset([8, 2, 12, 10])",1,13,4,100
"frozenset([0, 9, 3, 5])",3,13,4,100
"frozenset([8, 10, 6, 7])",3,13,4,100
"frozenset([12, 11, 4, 5])",1,13,4,100
"frozenset([12, 2, 3, 4])",1,13,4,100
"frozenset([1, 2, 7, 9])",2,13,4,100
"frozenset([0, 9, 3, 1])",3,13,4,100
"frozenset([9, 10, 12, 5])",2,13,4,100
"frozenset([8, 0, 3, 12])",2,13,4,100
"frozenset([10, 3, 4, 5])",1,13,4,100
"frozenset([8, 2, 3, 12])",3,13,4,100
"frozenset([0, 8, 12, 7])",5,13,4,100
"frozenset([9, 11, 5, 7])",1,13,4,100
"frozenset([0, 10, 12, 7])",4,13,4,100
"frozenset([0, 3, 5, 6])",1,13,4,100
"frozenset([12, 11, 4, 9])",5,13,4,100
"frozenset([1, 3, 5, 6])",3,13,4,100
"frozenset([8, 1, 3, 9])",1,13,4,100
"frozenset([10, 12, 5, 7])",3,13,4,100
"frozenset([9, 10, 3, 1])",2,13,4,100
"frozenset([8, 4, 12, 7])",3,13,4,100
"frozenset([8, 1, 10, 3])",3,13,4,100
"frozenset([8, 10, 12, 7])",2,13,4,100
"frozenset([8, 3, 11, 1])",2,13,4,100
"frozenset([12, 4, 5, 7])",2,13,4,100
"frozenset([9, 3, 5, 1])",1,13,4,100
"frozenset([8, 9, 12, 7])",2,13,4,100
"frozenset([0, 1, 4, 6])",2,13,4,100
"frozenset([12, 5, 6, 7])",2,13,4,100
"frozenset([0, 9, 2, 12])",1,13,4,100
"frozenset([0, 10, 3, 5])",4,13,4,100
"frozenset([2, 3, 12, 5])",2,13,4,100
"frozenset([0, 4, 6, 7])",1,13,4,100
"frozenset([11, 12, 6, 7])",1,13,4,100
"frozenset([3, 9, 11, 4])",1,13,4,100
"frozenset([8, 1, 3, 0])",2,13,4,100
"frozenset([8, 1, 0, 7])",2,13,4,100
"frozenset([0, 8, 6, 1])",1,13,4,100
"frozenset([9, 2, 3, 12])",1,13,4,100
"frozenset([0, 8, 2, 3])",3,13,4,100
"frozenset([11, 3, 12, 6])",2,13,4,100
"frozenset([0, 3, 11, 12])",5,13,4,100
"frozenset([3, 2, 11, 5])",3,13,4,100
"frozenset([8, 11, 6, 7])",1,13,4,100
"frozenset([8, 0, 5, 6])",1,13,4,100
"frozenset([8, 9, 3, 0])",1,13,4,100
"frozenset([8, 1, 10, 6])",1,13,4,100
"frozenset([8, 10, 4, 6])",2,13,4,100
"frozenset([12, 4, 5, 6])",2,13,4,100
"frozenset([10, 2, 5, 7])",1,13,4,100
"frozenset([0, 1, 4, 5])",2,13,4,100
"frozenset([8, 1, 2, 4])",1,13,4,100
"frozenset([0, 1, 11, 5])",3,13,4,100
"frozenset([0, 9, 10, 4])",1,13,4,100
"frozenset([9, 11, 12, 1])",1,13,4,100
"frozenset([8, 1, 10, 11])",2,13,4,100
"frozenset([9, 3, 6, 7])",1,13,4,100
"frozenset([3, 2, 11, 7])",1,13,4,100
"frozenset([8, 0, 10, 5])",2,13,4,100
"frozenset([8, 4, 12, 5])",2,13,4,100
"frozenset([8, 9, 2, 4])",2,13,4,100
"frozenset([10, 4, 5, 6])",2,13,4,100
"frozenset([1, 10, 12, 6])",1,13,4,100
"frozenset([1, 3, 12, 4])",2,13,4,100
"frozenset([8, 10, 11, 2])",2,13,4,100
"frozenset([0, 9, 10, 2])",1,13,4,100
"frozenset([9, 2, 10, 6])",2,13,4,100
"frozenset([8, 11, 4, 5])",3,13,4,100
"frozenset([8, 9, 11, 4])",1,13,4,100
"frozenset([8, 1, 10, 12])",2,13,4,100
"frozenset([9, 2, 5, 6])",1,13,4,100
"frozenset([8, 9, 6, 0])",4,13,4,100
"frozenset([0, 2, 10, 5])",2,13,4,100
"frozenset([0, 10, 2, 7])",2,13,4,100
"frozenset([8, 9, 5, 1])",4,13,4,100
"frozenset([8, 10, 11, 12])",1,13,4,100
"frozenset([0, 11, 4, 5])",1,13,4,100
"frozenset([0, 1, 11, 12])",3,13,4,100
"frozenset([11, 9, 3, 5])",2,13,4,100
"frozenset([8, 3, 6, 7])",1,13,4,100
"frozenset([8, 0, 2, 6])",2,13,4,100
"frozenset([1, 7, 12, 9])",2,13,4,100
"frozenset([2, 12, 5, 6])",1,13,4,100
"frozenset([10, 11, 5, 7])",1,13,4,100
"frozenset([1, 2, 11, 12])",5,13,4,100
"frozenset([8, 2, 3, 7])",1,13,4,100
"frozenset([1, 2, 12, 5])",2,13,4,100
"frozenset([9, 4, 5, 7])",1,13,4,100
"frozenset([0, 1, 12, 9])",3,13,4,100
"frozenset([0, 1, 2, 6])",2,13,4,100
"frozenset([10, 3, 4, 2])",4,13,4,100
"frozenset([3, 10, 11, 7])",1,13,4,100
"frozenset([10, 4, 6, 7])",2,13,4,100
"frozenset([1, 3, 12, 6])",1,13,4,100
"frozenset([0, 11, 3, 8])",1,13,4,100
"frozenset([8, 9, 6, 7])",1,13,4,100
"frozenset([8, 10, 3, 2])",1,13,4,100
"frozenset([1, 11, 5, 6])",2,13,4,100
"frozenset([0, 8, 3, 4])",2,13,4,100
"frozenset([8, 9, 6, 1])",2,13,4,100
"frozenset([0, 4, 12, 5])",1,13,4,100
"frozenset([8, 9, 3, 5])",1,13,4,100
"frozenset([0, 8, 10, 12])",1,13,4,100
"frozenset([0, 8, 2, 12])",2,13,4,100
"frozenset([0, 5, 6, 7])",2,13,4,100
"frozenset([10, 11, 12, 7])",1,13,4,100
"frozenset([8, 9, 10, 3])",1,13,4,100
"frozenset([1, 11, 6, 7])",1,13,4,100
"frozenset([4, 12, 6, 7])",2,13,4,100
"frozenset([0, 2, 5, 7])",2,13,4,100
"frozenset([12, 3, 4, 6])",1,13,4,100
"frozenset([8, 11, 4, 7])",2,13,4,100
"frozenset([8, 11, 12, 5])",1,13,4,100
"frozenset([10, 4, 5, 7])",1,13,4,100
"frozenset([1, 10, 4, 5])",3,13,4,100
"frozenset([12, 10, 4, 7])",2,13,4,100
"frozenset([0, 11, 3, 5])",1,13,4,100
"frozenset([12, 7, 4, 9])",2,13,4,100
"frozenset([9, 11, 12, 7])",1,13,4,100
"frozenset([8, 12, 3, 4])",1,13,4,100
"frozenset([8, 1, 3, 4])",2,13,4,100
"frozenset([8, 2, 5, 6])",2,13,4,100
"frozenset([9, 3, 12, 5])",1,13,4,100
"frozenset([8, 9, 1, 7])",4,13,4,100
"frozenset([8, 4, 5, 7])",1,13,4,100
"frozenset([8, 5, 6, 7])",2,13,4,100
"frozenset([8, 9, 11, 1])",5,13,4,100
"frozenset([0, 9, 3, 12])",2,13,4,100
"frozenset([8, 10, 12, 5])",3,13,4,100
"frozenset([8, 1, 2, 7])",1,13,4,100
"frozenset([0, 9, 12, 6])",2,13,4,100
"frozenset([11, 3, 12, 7])",2,13,4,100
"frozenset([8, 1, 6, 7])",1,13,4,100
"frozenset([8, 9, 3, 11])",2,13,4,100
"frozenset([9, 12, 6, 7])",1,13,4,100
"frozenset([0, 8, 6, 7])",2,13,4,100
"frozenset([9, 10, 5, 7])",1,13,4,100
"frozenset([4, 10, 12, 6])",1,13,4,100
"frozenset([0, 2, 12, 6])",1,13,4,100
"frozenset([0, 1, 4, 9])",1,13,4,100
"frozenset([8, 12, 5, 6])",2,13,4,100
"frozenset([0, 3, 12, 7])",1,13,4,100
"frozenset([0, 9, 11, 7])",1,13,4,100
"frozenset([9, 11, 12, 6])",1,13,4,100
"frozenset([8, 3, 2, 11])",1,13,4,100
"frozenset([0, 8, 5, 1])",2,13,4,100
"frozenset([0, 9, 8, 1])",2,13,4,100
"frozenset([0, 11, 5, 7])",1,13,4,100
"frozenset([9, 2, 5, 1])",3,13,4,100
"frozenset([11, 12, 5, 6])",3,13,4,100
"frozenset([9, 3, 5, 6])",1,13,4,100
"frozenset([12, 2, 4, 9])",3,13,4,100
"frozenset([10, 3, 5, 6])",2,13,4,100
"frozenset([9, 2, 5, 7])",1,13,4,100
"frozenset([9, 10, 11, 12])",4,13,4,100
"frozenset([0, 8, 10, 11])",1,13,4,100
"frozenset([0, 3, 10, 11])",2,13,4,100
"frozenset([8, 9, 4, 7])",1,13,4,100
"frozenset([2, 11, 4, 10])",1,13,4,100
"frozenset([0, 2, 12, 10])",5,13,4,100
"frozenset([11, 3, 5, 7])",1,13,4,100
"frozenset([8, 2, 5, 7])",1,13,4,100
"frozenset([9, 2, 6, 1])",2,13,4,100
"frozenset([0, 1, 12, 4])",3,13,4,100
"frozenset([8, 10, 11, 7])",1,13,4,100
"frozenset([1, 2, 5, 6])",2,13,4,100
"frozenset([8, 11, 10, 3])",1,13,4,100
"frozenset([8, 2, 10, 5])",3,13,4,100
"frozenset([8, 9, 3, 4])",4,13,4,100
"frozenset([0, 8, 11, 4])",1,13,4,100
"frozenset([10, 11, 12, 5])",1,13,4,100
"frozenset([9, 2, 4, 10])",3,13,4,100
"frozenset([2, 11, 4, 6])",1,13,4,100
"frozenset([8, 0, 2, 10])",1,13,4,100
"frozenset([0, 3, 6, 7])",2,13,4,100
"frozenset([8, 9, 10, 5])",2,13,4,100
"frozenset([3, 11, 4, 7])",2,13,4,100
"frozenset([2, 4, 5, 6])",1,13,4,100
"frozenset([0, 11, 5, 6])",2,13,4,100
"frozenset([0, 2, 3, 7])",2,13,4,100
"frozenset([8, 1, 12, 9])",2,13,4,100
"frozenset([8, 3, 4, 7])",2,13,4,100
"frozenset([10, 4, 2, 6])",1,13,4,100
"frozenset([0, 11, 4, 6])",4,13,4,100
"frozenset([10, 3, 5, 7])",1,13,4,100
"frozenset([9, 2, 12, 1])",1,13,4,100
"frozenset([9, 3, 4, 5])",2,13,4,100
"frozenset([8, 0, 3, 7])",2,13,4,100
"frozenset([3, 10, 11, 4])",3,13,4,100
"frozenset([3, 10, 11, 5])",2,13,4,100
"frozenset([11, 4, 5, 6])",1,13,4,100
"frozenset([2, 3, 4, 7])",1,13,4,100
"frozenset([9, 3, 12, 1])",3,13,4,100
"frozenset([9, 2, 12, 6])",1,13,4,100
"frozenset([0, 9, 4, 5])",1,13,4,100
"frozenset([4, 10, 11, 12])",1,13,4,100
"frozenset([1, 4, 5, 9])",2,13,4,100
"frozenset([8, 10, 4, 2])",1,13,4,100
"frozenset([0, 10, 11, 5])",1,13,4,100
"frozenset([1, 10, 11, 5])",3,13,4,100
"frozenset([0, 2, 3, 10])",1,13,4,100
"frozenset([9, 11, 6, 7])",2,13,4,100
"frozenset([9, 4, 6, 7])",2,13,4,100
"frozenset([1, 2, 4, 5])",3,13,4,100
"frozenset([0, 11, 3, 4])",1,13,4,100
"frozenset([1, 11, 6, 9])",1,13,4,100
"frozenset([0, 1, 3, 7])",2,13,4,100
"frozenset([0, 8, 12, 5])",1,13,4,100
"frozenset([10, 11, 6, 7])",1,13,4,100
"frozenset([9, 2, 4, 7])",3,13,4,100
"frozenset([1, 4, 5, 6])",3,13,4,100
