"frozenset({10, 13})",115189,30,2,100
"frozenset({18, 15})",114385,30,2,100
"frozenset({5, 6})",114884,30,2,100
"frozenset({9, 13})",115184,30,2,100
"frozenset({25, 12})",114702,30,2,100
"frozenset({8, 2})",115368,30,2,100
"frozenset({21, 5})",114934,30,2,100
"frozenset({10, 15})",115015,30,2,100
"frozenset({26, 12})",115292,30,2,100
"frozenset({0, 10})",115135,30,2,100
"frozenset({20, 29})",114501,30,2,100
"frozenset({24, 12})",115094,30,2,100
"frozenset({12, 29})",115255,30,2,100
"frozenset({1, 29})",114708,30,2,100
"frozenset({24, 23})",115420,30,2,100
"frozenset({5, 15})",114959,30,2,100
"frozenset({4, 29})",114938,30,2,100
"frozenset({16, 26})",114500,30,2,100
"frozenset({8, 27})",114839,30,2,100
"frozenset({3, 13})",115449,30,2,100
"frozenset({17, 26})",114955,30,2,100
"frozenset({9, 5})",115082,30,2,100
"frozenset({0, 2})",115007,30,2,100
"frozenset({20, 23})",114784,30,2,100
"frozenset({13, 21})",115089,30,2,100
"frozenset({17, 5})",114800,30,2,100
"frozenset({20, 15})",115272,30,2,100
"frozenset({24, 9})",114874,30,2,100
"frozenset({8, 4})",115028,30,2,100
"frozenset({1, 28})",114912,30,2,100
"frozenset({8, 10})",114753,30,2,100
"frozenset({12, 15})",115491,30,2,100
"frozenset({24, 17})",114384,30,2,100
"frozenset({25, 10})",114577,30,2,100
"frozenset({24, 20})",115128,30,2,100
"frozenset({10, 6})",115135,30,2,100
"frozenset({8, 6})",115134,30,2,100
"frozenset({28, 13})",115047,30,2,100
"frozenset({1, 7})",114646,30,2,100
"frozenset({23, 15})",115095,30,2,100
"frozenset({13, 23})",115023,30,2,100
"frozenset({3, 28})",114587,30,2,100
"frozenset({8, 18})",114865,30,2,100
"frozenset({18, 3})",115182,30,2,100
"frozenset({8, 16})",114924,30,2,100
"frozenset({19, 22})",114787,30,2,100
"frozenset({1, 4})",115166,30,2,100
"frozenset({19, 14})",115045,30,2,100
"frozenset({25, 21})",115160,30,2,100
"frozenset({11, 5})",115189,30,2,100
"frozenset({18, 20})",114889,30,2,100
"frozenset({9, 1})",114493,30,2,100
"frozenset({26, 23})",114297,30,2,100
"frozenset({18, 12})",114908,30,2,100
"frozenset({27, 15})",114423,30,2,100
"frozenset({11, 27})",115725,30,2,100
"frozenset({13, 14})",115074,30,2,100
"frozenset({0, 14})",114340,30,2,100
"frozenset({0, 23})",115024,30,2,100
"frozenset({1, 14})",114642,30,2,100
"frozenset({19, 3})",114417,30,2,100
"frozenset({26, 29})",114137,30,2,100
"frozenset({19, 4})",115224,30,2,100
"frozenset({1, 20})",115589,30,2,100
"frozenset({29, 23})",114848,30,2,100
"frozenset({15, 7})",115060,30,2,100
"frozenset({20, 14})",115268,30,2,100
"frozenset({5, 14})",115059,30,2,100
"frozenset({13, 7})",114778,30,2,100
"frozenset({3, 12})",115099,30,2,100
"frozenset({3, 6})",114823,30,2,100
"frozenset({8, 24})",114910,30,2,100
"frozenset({16, 1})",115541,30,2,100
"frozenset({1, 27})",114869,30,2,100
"frozenset({3, 23})",115406,30,2,100
"frozenset({0, 29})",115283,30,2,100
"frozenset({26, 15})",115046,30,2,100
"frozenset({3, 22})",114434,30,2,100
"frozenset({25, 11})",115376,30,2,100
"frozenset({25, 5})",115178,30,2,100
"frozenset({16, 20})",114808,30,2,100
"frozenset({2, 5})",115302,30,2,100
"frozenset({29, 22})",115269,30,2,100
"frozenset({27, 19})",114961,30,2,100
"frozenset({11, 29})",114633,30,2,100
"frozenset({0, 4})",115206,30,2,100
"frozenset({25, 7})",114356,30,2,100
"frozenset({16, 28})",115347,30,2,100
"frozenset({9, 15})",114729,30,2,100
"frozenset({26, 10})",115435,30,2,100
"frozenset({5, 22})",114855,30,2,100
"frozenset({26, 20})",114837,30,2,100
"frozenset({27, 4})",114940,30,2,100
"frozenset({0, 9})",115500,30,2,100
"frozenset({16, 4})",115430,30,2,100
"frozenset({18, 23})",115384,30,2,100
"frozenset({9, 2})",115235,30,2,100
"frozenset({17, 13})",115157,30,2,100
"frozenset({8, 21})",115031,30,2,100
"frozenset({0, 18})",115876,30,2,100
"frozenset({4, 15})",114975,30,2,100
"frozenset({0, 17})",115092,30,2,100
"frozenset({24, 14})",115447,30,2,100
"frozenset({24, 29})",114999,30,2,100
"frozenset({25, 15})",115084,30,2,100
"frozenset({1, 11})",115018,30,2,100
"frozenset({28, 5})",115663,30,2,100
"frozenset({10, 23})",114569,30,2,100
"frozenset({29, 7})",114626,30,2,100
"frozenset({11, 13})",115320,30,2,100
"frozenset({25, 18})",115268,30,2,100
"frozenset({3, 7})",115014,30,2,100
"frozenset({20, 13})",115238,30,2,100
"frozenset({2, 22})",115654,30,2,100
"frozenset({1, 2})",114811,30,2,100
"frozenset({2, 6})",115391,30,2,100
"frozenset({18, 4})",115410,30,2,100
"frozenset({16, 12})",114296,30,2,100
"frozenset({3, 27})",115280,30,2,100
"frozenset({21, 6})",115359,30,2,100
"frozenset({17, 19})",114770,30,2,100
"frozenset({28, 29})",114999,30,2,100
"frozenset({17, 6})",115204,30,2,100
"frozenset({9, 19})",115191,30,2,100
"frozenset({28, 22})",114665,30,2,100
"frozenset({14, 22})",114977,30,2,100
"frozenset({24, 11})",115000,30,2,100
"frozenset({12, 7})",115499,30,2,100
"frozenset({9, 3})",114612,30,2,100
"frozenset({11, 12})",115339,30,2,100
"frozenset({26, 6})",115176,30,2,100
"frozenset({26, 27})",114939,30,2,100
"frozenset({1, 21})",114606,30,2,100
"frozenset({19, 29})",115695,30,2,100
"frozenset({11, 20})",114764,30,2,100
"frozenset({9, 22})",114454,30,2,100
"frozenset({2, 3})",115278,30,2,100
"frozenset({8, 14})",114803,30,2,100
"frozenset({0, 6})",114895,30,2,100
"frozenset({9, 14})",115134,30,2,100
"frozenset({0, 25})",114455,30,2,100
"frozenset({24, 6})",115150,30,2,100
"frozenset({8, 12})",114958,30,2,100
"frozenset({18, 5})",114400,30,2,100
"frozenset({17, 1})",114812,30,2,100
"frozenset({8, 20})",115183,30,2,100
"frozenset({7, 23})",115086,30,2,100
"frozenset({3, 15})",114529,30,2,100
"frozenset({11, 3})",115143,30,2,100
"frozenset({2, 27})",115342,30,2,100
"frozenset({16, 5})",115571,30,2,100
"frozenset({27, 29})",114974,30,2,100
"frozenset({26, 3})",115131,30,2,100
"frozenset({20, 7})",114851,30,2,100
"frozenset({26, 28})",114550,30,2,100
"frozenset({6, 15})",114629,30,2,100
"frozenset({8, 26})",114964,30,2,100
"frozenset({1, 22})",114974,30,2,100
"frozenset({25, 19})",114995,30,2,100
"frozenset({10, 11})",114860,30,2,100
"frozenset({6, 14})",114961,30,2,100
"frozenset({17, 18})",114997,30,2,100
"frozenset({12, 14})",114893,30,2,100
"frozenset({1, 15})",114583,30,2,100
"frozenset({3, 14})",114682,30,2,100
"frozenset({16, 2})",114829,30,2,100
"frozenset({0, 27})",115050,30,2,100
"frozenset({26, 4})",114732,30,2,100
"frozenset({2, 13})",115108,30,2,100
"frozenset({8, 9})",114837,30,2,100
"frozenset({9, 18})",115097,30,2,100
"frozenset({1, 12})",115308,30,2,100
"frozenset({28, 15})",114586,30,2,100
"frozenset({24, 1})",114861,30,2,100
"frozenset({8, 15})",114792,30,2,100
"frozenset({8, 28})",114625,30,2,100
"frozenset({27, 6})",114458,30,2,100
"frozenset({27, 23})",115312,30,2,100
"frozenset({19, 23})",115307,30,2,100
"frozenset({17, 4})",114571,30,2,100
"frozenset({29, 21})",114608,30,2,100
"frozenset({19, 15})",115140,30,2,100
"frozenset({0, 5})",114727,30,2,100
"frozenset({9, 23})",114802,30,2,100
"frozenset({2, 18})",114834,30,2,100
"frozenset({8, 11})",115071,30,2,100
"frozenset({5, 23})",115606,30,2,100
"frozenset({11, 15})",115499,30,2,100
"frozenset({24, 21})",114834,30,2,100
"frozenset({25, 14})",114512,30,2,100
"frozenset({16, 24})",115207,30,2,100
"frozenset({19, 13})",114835,30,2,100
"frozenset({26, 14})",114888,30,2,100
"frozenset({2, 7})",114667,30,2,100
"frozenset({18, 27})",114404,30,2,100
"frozenset({9, 6})",115289,30,2,100
"frozenset({4, 23})",115174,30,2,100
"frozenset({13, 6})",114243,30,2,100
"frozenset({25, 29})",115384,30,2,100
"frozenset({12, 13})",114415,30,2,100
"frozenset({20, 22})",114987,30,2,100
"frozenset({27, 14})",114917,30,2,100
"frozenset({1, 3})",115058,30,2,100
"frozenset({19, 5})",115228,30,2,100
"frozenset({0, 3})",114774,30,2,100
"frozenset({27, 22})",115390,30,2,100
"frozenset({26, 11})",114565,30,2,100
"frozenset({18, 10})",114838,30,2,100
"frozenset({26, 21})",114657,30,2,100
"frozenset({0, 7})",115214,30,2,100
"frozenset({27, 28})",114795,30,2,100
"frozenset({6, 23})",114814,30,2,100
"frozenset({24, 27})",115338,30,2,100
"frozenset({9, 17})",114429,30,2,100
"frozenset({12, 21})",114846,30,2,100
"frozenset({16, 17})",114850,30,2,100
"frozenset({5, 7})",114593,30,2,100
"frozenset({24, 0})",115211,30,2,100
"frozenset({16, 9})",114586,30,2,100
"frozenset({25, 27})",114603,30,2,100
"frozenset({26, 19})",115349,30,2,100
"frozenset({18, 22})",114715,30,2,100
"frozenset({17, 14})",114695,30,2,100
"frozenset({13, 29})",115132,30,2,100
"frozenset({18, 14})",115063,30,2,100
"frozenset({12, 28})",114572,30,2,100
"frozenset({17, 22})",115121,30,2,100
"frozenset({11, 6})",115072,30,2,100
"frozenset({25, 23})",114859,30,2,100
"frozenset({9, 26})",115159,30,2,100
"frozenset({2, 26})",114972,30,2,100
"frozenset({17, 7})",115279,30,2,100
"frozenset({11, 14})",114427,30,2,100
"frozenset({28, 6})",114722,30,2,100
"frozenset({24, 13})",115170,30,2,100
"frozenset({4, 14})",114823,30,2,100
"frozenset({24, 4})",114777,30,2,100
"frozenset({11, 22})",115124,30,2,100
"frozenset({16, 6})",114524,30,2,100
"frozenset({8, 22})",114777,30,2,100
"frozenset({1, 13})",114987,30,2,100
"frozenset({25, 2})",114973,30,2,100
"frozenset({5, 29})",115395,30,2,100
"frozenset({19, 28})",115310,30,2,100
"frozenset({2, 12})",114886,30,2,100
"frozenset({16, 7})",115062,30,2,100
"frozenset({29, 6})",114721,30,2,100
"frozenset({24, 28})",115092,30,2,100
"frozenset({0, 15})",114671,30,2,100
"frozenset({9, 4})",115065,30,2,100
"frozenset({2, 29})",114782,30,2,100
"frozenset({28, 21})",114159,30,2,100
"frozenset({12, 6})",114791,30,2,100
"frozenset({8, 7})",114165,30,2,100
"frozenset({21, 7})",114417,30,2,100
"frozenset({18, 19})",114651,30,2,100
"frozenset({25, 26})",114606,30,2,100
"frozenset({27, 7})",115189,30,2,100
"frozenset({0, 21})",114781,30,2,100
"frozenset({9, 29})",114742,30,2,100
"frozenset({2, 14})",114962,30,2,100
"frozenset({11, 21})",114682,30,2,100
"frozenset({16, 27})",114838,30,2,100
"frozenset({9, 28})",114965,30,2,100
"frozenset({19, 7})",114752,30,2,100
"frozenset({4, 21})",115237,30,2,100
"frozenset({10, 28})",115172,30,2,100
"frozenset({17, 23})",115106,30,2,100
"frozenset({4, 6})",115045,30,2,100
"frozenset({1, 25})",114557,30,2,100
"frozenset({1, 23})",115035,30,2,100
"frozenset({8, 13})",115294,30,2,100
"frozenset({11, 28})",114860,30,2,100
"frozenset({26, 22})",114761,30,2,100
"frozenset({10, 27})",115083,30,2,100
"frozenset({24, 3})",115356,30,2,100
"frozenset({13, 5})",114913,30,2,100
"frozenset({2, 11})",114499,30,2,100
"frozenset({10, 21})",114247,30,2,100
"frozenset({2, 19})",114159,30,2,100
"frozenset({6, 22})",114598,30,2,100
"frozenset({16, 25})",114534,30,2,100
"frozenset({10, 4})",114607,30,2,100
"frozenset({12, 22})",114783,30,2,100
"frozenset({18, 6})",115278,30,2,100
"frozenset({8, 25})",115044,30,2,100
"frozenset({21, 23})",114939,30,2,100
"frozenset({21, 14})",114999,30,2,100
"frozenset({25, 28})",114641,30,2,100
"frozenset({9, 11})",115187,30,2,100
"frozenset({24, 2})",114954,30,2,100
"frozenset({16, 21})",115277,30,2,100
"frozenset({27, 13})",114520,30,2,100
"frozenset({22, 23})",114886,30,2,100
"frozenset({17, 3})",114347,30,2,100
"frozenset({16, 13})",115152,30,2,100
"frozenset({27, 21})",114354,30,2,100
"frozenset({10, 29})",115366,30,2,100
"frozenset({24, 26})",114793,30,2,100
"frozenset({14, 15})",115074,30,2,100
"frozenset({11, 7})",114700,30,2,100
"frozenset({20, 21})",115515,30,2,100
"frozenset({17, 27})",114511,30,2,100
"frozenset({14, 23})",114696,30,2,100
"frozenset({10, 14})",115176,30,2,100
"frozenset({2, 15})",114744,30,2,100
"frozenset({20, 4})",115025,30,2,100
"frozenset({29, 15})",115343,30,2,100
"frozenset({10, 22})",115536,30,2,100
"frozenset({16, 18})",114850,30,2,100
"frozenset({8, 3})",115032,30,2,100
"frozenset({12, 4})",114596,30,2,100
"frozenset({0, 26})",115593,30,2,100
"frozenset({16, 19})",114715,30,2,100
"frozenset({19, 20})",114458,30,2,100
"frozenset({17, 12})",114926,30,2,100
"frozenset({16, 11})",114995,30,2,100
"frozenset({1, 5})",115029,30,2,100
"frozenset({8, 1})",114769,30,2,100
"frozenset({24, 15})",114790,30,2,100
"frozenset({17, 20})",114597,30,2,100
"frozenset({1, 10})",114800,30,2,100
"frozenset({4, 28})",114753,30,2,100
"frozenset({19, 12})",114880,30,2,100
"frozenset({0, 1})",115094,30,2,100
"frozenset({9, 7})",114629,30,2,100
"frozenset({4, 7})",114860,30,2,100
"frozenset({24, 22})",114953,30,2,100
"frozenset({0, 13})",115042,30,2,100
"frozenset({24, 10})",114648,30,2,100
"frozenset({2, 21})",114541,30,2,100
"frozenset({25, 17})",115332,30,2,100
"frozenset({18, 11})",115271,30,2,100
"frozenset({19, 6})",114775,30,2,100
"frozenset({24, 18})",114733,30,2,100
"frozenset({0, 12})",115145,30,2,100
"frozenset({16, 0})",114904,30,2,100
"frozenset({12, 23})",114865,30,2,100
"frozenset({17, 11})",115570,30,2,100
"frozenset({14, 7})",114670,30,2,100
"frozenset({9, 10})",114916,30,2,100
"frozenset({1, 6})",115180,30,2,100
"frozenset({28, 23})",115079,30,2,100
"frozenset({17, 10})",115715,30,2,100
"frozenset({0, 19})",115071,30,2,100
"frozenset({11, 4})",114627,30,2,100
"frozenset({2, 23})",114800,30,2,100
"frozenset({17, 28})",114886,30,2,100
"frozenset({3, 29})",115582,30,2,100
"frozenset({10, 2})",114800,30,2,100
"frozenset({26, 7})",114565,30,2,100
"frozenset({18, 28})",114896,30,2,100
"frozenset({18, 13})",114436,30,2,100
"frozenset({8, 23})",114460,30,2,100
"frozenset({25, 20})",114778,30,2,100
"frozenset({20, 28})",115187,30,2,100
"frozenset({17, 15})",115059,30,2,100
"frozenset({17, 21})",115250,30,2,100
"frozenset({9, 21})",114591,30,2,100
"frozenset({19, 21})",114627,30,2,100
"frozenset({18, 21})",115325,30,2,100
"frozenset({8, 0})",115561,30,2,100
"frozenset({4, 13})",115502,30,2,100
"frozenset({9, 27})",114904,30,2,100
"frozenset({4, 22})",114527,30,2,100
"frozenset({11, 23})",114961,30,2,100
"frozenset({18, 29})",114980,30,2,100
"frozenset({25, 3})",113590,30,2,100
"frozenset({19, 11})",115447,30,2,100
"frozenset({21, 22})",114768,30,2,100
"frozenset({28, 7})",114886,30,2,100
"frozenset({22, 15})",114658,30,2,100
"frozenset({0, 28})",115142,30,2,100
"frozenset({16, 14})",115574,30,2,100
"frozenset({21, 15})",114516,30,2,100
"frozenset({4, 5})",114957,30,2,100
"frozenset({25, 4})",115174,30,2,100
"frozenset({0, 11})",114914,30,2,100
"frozenset({13, 15})",115262,30,2,233424280
"frozenset({27, 12})",115676,30,2,233424280
"frozenset({24, 5})",115537,30,2,233424280
"frozenset({2, 4})",114955,30,2,233424280
"frozenset({16, 14})",114834,30,2,233424280
"frozenset({16, 23})",115120,30,2,233424280
"frozenset({6, 7})",114889,30,2,233424280
"frozenset({26, 5})",115536,30,2,233424280
"frozenset({16, 15})",114994,30,2,233424280
"frozenset({27, 4})",115305,30,2,233424280
"frozenset({28, 14})",115479,30,2,233424280
"frozenset({18, 7})",114950,30,2,233424280
"frozenset({25, 6})",114287,30,2,233424280
"frozenset({16, 6})",114897,30,2,233424280
"frozenset({24, 6})",114794,30,2,233424280
"frozenset({12, 5})",115221,30,2,233424280
"frozenset({16, 10})",115026,30,2,233424280
"frozenset({10, 3})",115485,30,2,233424280
"frozenset({26, 27})",114616,30,2,233424280
"frozenset({26, 21})",115730,30,2,233424280
"frozenset({25, 2})",114450,30,2,233424280
"frozenset({9, 20})",114679,30,2,233424280
"frozenset({26, 13})",115096,30,2,233424280
"frozenset({27, 20})",114831,30,2,233424280
"frozenset({5, 22})",114642,30,2,233424280
"frozenset({16, 4})",115153,30,2,233424280
"frozenset({9, 12})",115188,30,2,233424280
"frozenset({20, 23})",115249,30,2,233424280
"frozenset({10, 12})",115263,30,2,233424280
"frozenset({8, 29})",114536,30,2,233424280
"frozenset({1, 26})",114380,30,2,233424280
"frozenset({10, 20})",115681,30,2,233424280
"frozenset({3, 5})",114799,30,2,233424280
"frozenset({9, 25})",115184,30,2,233424280
"frozenset({16, 3})",114451,30,2,233424280
"frozenset({0, 22})",115032,30,2,233424280
"frozenset({8, 5})",114639,30,2,233424280
"frozenset({26, 18})",114373,30,2,233424280
"frozenset({2, 27})",115099,30,2,233424280
"frozenset({3, 21})",115142,30,2,233424280
"frozenset({8, 11})",114680,30,2,233424280
"frozenset({2, 6})",114487,30,2,233424280
"frozenset({3, 20})",115127,30,2,233424280
"frozenset({8, 19})",114861,30,2,233424280
"frozenset({10, 19})",115141,30,2,233424280
"frozenset({13, 22})",115411,30,2,233424280
"frozenset({2, 3})",114897,30,2,233424280
"frozenset({10, 7})",114413,30,2,233424280
"frozenset({24, 25})",114725,30,2,233424280
"frozenset({17, 29})",115010,30,2,233424280
"frozenset({8, 17})",114688,30,2,233424280
"frozenset({1, 21})",114671,30,2,233424280
"frozenset({24, 7})",115116,30,2,233424280
"frozenset({16, 29})",114697,30,2,233424280
"frozenset({27, 5})",114797,30,2,233424280
"frozenset({10, 13})",114640,30,2,233424280
"frozenset({18, 15})",114411,30,2,233424280
"frozenset({5, 6})",114430,30,2,233424280
"frozenset({9, 13})",114524,30,2,233424280
"frozenset({10, 23})",114871,30,2,233424280
"frozenset({8, 2})",114973,30,2,233424280
"frozenset({21, 5})",114619,30,2,233424280
"frozenset({25, 22})",114968,30,2,233424280
"frozenset({26, 12})",115061,30,2,233424280
"frozenset({0, 10})",114935,30,2,233424280
"frozenset({20, 29})",114708,30,2,233424280
"frozenset({2, 14})",113996,30,2,233424280
"frozenset({8, 28})",114855,30,2,233424280
"frozenset({12, 29})",115469,30,2,233424280
"frozenset({1, 29})",115592,30,2,233424280
"frozenset({29, 6})",114374,30,2,233424280
"frozenset({5, 15})",114575,30,2,233424280
"frozenset({4, 29})",115023,30,2,233424280
"frozenset({19, 21})",114956,30,2,233424280
"frozenset({8, 27})",115092,30,2,233424280
"frozenset({3, 13})",114934,30,2,233424280
"frozenset({17, 26})",114799,30,2,233424280
"frozenset({9, 5})",115000,30,2,233424280
"frozenset({0, 2})",115006,30,2,233424280
"frozenset({24, 19})",114675,30,2,233424280
"frozenset({13, 21})",114934,30,2,233424280
"frozenset({17, 5})",114442,30,2,233424280
"frozenset({19, 6})",114703,30,2,233424280
"frozenset({20, 15})",115005,30,2,233424280
"frozenset({24, 9})",114961,30,2,233424280
"frozenset({8, 4})",115115,30,2,233424280
"frozenset({1, 28})",114783,30,2,233424280
"frozenset({11, 5})",115346,30,2,233424280
"frozenset({12, 15})",114881,30,2,233424280
"frozenset({24, 17})",115159,30,2,233424280
"frozenset({25, 10})",114893,30,2,233424280
"frozenset({9, 29})",114704,30,2,233424280
"frozenset({19, 23})",114727,30,2,233424280
"frozenset({10, 6})",115524,30,2,233424280
"frozenset({24, 22})",115024,30,2,233424280
"frozenset({28, 13})",114519,30,2,233424280
"frozenset({8, 10})",114566,30,2,233424280
"frozenset({15, 23})",115132,30,2,233424280
"frozenset({13, 23})",115057,30,2,233424280
"frozenset({3, 28})",114850,30,2,233424280
"frozenset({8, 18})",114700,30,2,233424280
"frozenset({18, 3})",114900,30,2,233424280
"frozenset({16, 8})",115051,30,2,233424280
"frozenset({19, 22})",114903,30,2,233424280
"frozenset({1, 4})",115111,30,2,233424280
"frozenset({28, 29})",114979,30,2,233424280
"frozenset({25, 21})",114820,30,2,233424280
"frozenset({24, 11})",114216,30,2,233424280
"frozenset({24, 10})",114726,30,2,233424280
"frozenset({21, 14})",114596,30,2,233424280
"frozenset({18, 20})",115016,30,2,233424280
"frozenset({29, 21})",114809,30,2,233424280
"frozenset({26, 23})",114847,30,2,233424280
"frozenset({18, 12})",115098,30,2,233424280
"frozenset({27, 15})",114985,30,2,233424280
"frozenset({9, 2})",114948,30,2,233424280
"frozenset({18, 2})",114623,30,2,233424280
"frozenset({13, 14})",114088,30,2,233424280
"frozenset({0, 14})",114407,30,2,233424280
"frozenset({0, 23})",115549,30,2,233424280
"frozenset({20, 5})",114811,30,2,233424280
"frozenset({1, 14})",114879,30,2,233424280
"frozenset({26, 29})",114978,30,2,233424280
"frozenset({19, 4})",114935,30,2,233424280
"frozenset({0, 21})",114706,30,2,233424280
"frozenset({27, 3})",115577,30,2,233424280
"frozenset({5, 14})",115421,30,2,233424280
"frozenset({13, 7})",115486,30,2,233424280
"frozenset({3, 12})",114829,30,2,233424280
"frozenset({20, 13})",114721,30,2,233424280
"frozenset({11, 15})",114572,30,2,233424280
"frozenset({6, 22})",115332,30,2,233424280
"frozenset({16, 1})",115282,30,2,233424280
"frozenset({1, 27})",114636,30,2,233424280
"frozenset({3, 23})",115329,30,2,233424280
"frozenset({0, 29})",114733,30,2,233424280
"frozenset({3, 22})",114995,30,2,233424280
"frozenset({25, 11})",114824,30,2,233424280
"frozenset({14, 23})",115100,30,2,233424280
"frozenset({27, 23})",114853,30,2,233424280
"frozenset({2, 5})",115643,30,2,233424280
"frozenset({0, 12})",115173,30,2,233424280
"frozenset({0, 19})",115018,30,2,233424280
"frozenset({24, 18})",114841,30,2,233424280
"frozenset({0, 4})",114695,30,2,233424280
"frozenset({17, 15})",114638,30,2,233424280
"frozenset({16, 28})",114934,30,2,233424280
"frozenset({9, 15})",115216,30,2,233424280
"frozenset({0, 11})",115582,30,2,233424280
"frozenset({1, 18})",114836,30,2,233424280
"frozenset({26, 20})",114814,30,2,233424280
"frozenset({17, 2})",115223,30,2,233424280
"frozenset({29, 22})",114883,30,2,233424280
"frozenset({25, 13})",114106,30,2,233424280
"frozenset({18, 23})",115165,30,2,233424280
"frozenset({17, 11})",114853,30,2,233424280
"frozenset({17, 13})",114750,30,2,233424280
"frozenset({8, 21})",115062,30,2,233424280
"frozenset({0, 18})",115185,30,2,233424280
"frozenset({4, 15})",114720,30,2,233424280
"frozenset({0, 17})",114819,30,2,233424280
"frozenset({24, 14})",114851,30,2,233424280
"frozenset({24, 29})",115322,30,2,233424280
"frozenset({29, 7})",114787,30,2,233424280
"frozenset({11, 13})",114995,30,2,233424280
"frozenset({25, 18})",114955,30,2,233424280
"frozenset({3, 7})",114847,30,2,233424280
"frozenset({3, 6})",114647,30,2,233424280
"frozenset({27, 7})",115681,30,2,233424280
"frozenset({1, 2})",114895,30,2,233424280
"frozenset({16, 20})",114861,30,2,233424280
"frozenset({18, 4})",114962,30,2,233424280
"frozenset({16, 12})",114924,30,2,233424280
"frozenset({21, 6})",115536,30,2,233424280
"frozenset({17, 19})",115115,30,2,233424280
"frozenset({19, 14})",114915,30,2,233424280
"frozenset({17, 6})",115093,30,2,233424280
"frozenset({9, 19})",115219,30,2,233424280
"frozenset({28, 22})",114554,30,2,233424280
"frozenset({20, 12})",115511,30,2,233424280
"frozenset({20, 7})",114653,30,2,233424280
"frozenset({18, 29})",115412,30,2,233424280
"frozenset({28, 23})",115641,30,2,233424280
"frozenset({9, 3})",115076,30,2,233424280
"frozenset({11, 12})",114772,30,2,233424280
"frozenset({26, 6})",115366,30,2,233424280
"frozenset({24, 21})",114907,30,2,233424280
"frozenset({24, 23})",114680,30,2,233424280
"frozenset({4, 6})",115206,30,2,233424280
"frozenset({9, 22})",115216,30,2,233424280
"frozenset({8, 7})",114780,30,2,233424280
"frozenset({8, 14})",114842,30,2,233424280
"frozenset({0, 6})",115139,30,2,233424280
"frozenset({9, 14})",114583,30,2,233424280
"frozenset({0, 25})",115199,30,2,233424280
"frozenset({29, 23})",115753,30,2,233424280
"frozenset({24, 28})",114825,30,2,233424280
"frozenset({17, 1})",114928,30,2,233424280
"frozenset({8, 20})",114424,30,2,233424280
"frozenset({7, 23})",115093,30,2,233424280
"frozenset({3, 15})",115306,30,2,233424280
"frozenset({11, 3})",114860,30,2,233424280
"frozenset({25, 28})",115182,30,2,233424280
"frozenset({27, 29})",115029,30,2,233424280
"frozenset({26, 15})",115228,30,2,233424280
"frozenset({26, 28})",114380,30,2,233424280
"frozenset({6, 15})",115350,30,2,233424280
"frozenset({8, 26})",114999,30,2,233424280
"frozenset({18, 5})",114700,30,2,233424280
"frozenset({16, 21})",114781,30,2,233424280
"frozenset({12, 13})",114895,30,2,233424280
"frozenset({25, 19})",114772,30,2,233424280
"frozenset({10, 11})",115026,30,2,233424280
"frozenset({14, 6})",114189,30,2,233424280
